scientificName,scientificNameAuthorship,scientificNameLabel,family,vernacularName,disperser,species_origin,seed_length_mm,seed_width_mm,treatment,experiment,germination_setup,germination_state,germination_date,germination_time,damaged_seed,seedling_length_mm
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,4/23/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,4/23/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,4/23/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,4/23/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,4/23/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,8/15/18,13,no,30
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/3/18,32,no,50
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/3/18,32,no,50
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/3/18,32,no,50
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/10/18,39,no,30
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/10/18,39,no,30
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/10/18,39,no,30
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/10/18,39,no,30
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/10/18,39,no,30
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,20
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,20
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,20
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,20
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,20
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,20
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/15/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/15/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/15/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/15/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/15/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/15/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/15/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/15/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/15/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/15/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/15/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/15/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/15/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/15/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/15/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/15/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.73,0.51,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/27/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,yes,9/25/18,23,no,1
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,yes,9/25/18,23,no,1
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,yes,9/25/18,23,no,1
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,yes,9/25/18,23,no,1
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,yes,9/25/18,23,no,1
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,yes,9/25/18,23,no,1
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,yes,9/25/18,23,no,1
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,yes,9/25/18,23,no,1
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/3/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,8/3/18,yes,9/25/18,54,no,10
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/25/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/25/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/25/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/25/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/25/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/25/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/25/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/25/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/25/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/25/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/25/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/25/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/25/18,no,n/a,n/a,no,n/a
clidemia_hirta,D.Don,Clidemia hirta,melastomataceae,mazambody,microcebus_jollyae,non-native,0.66,0.37,defecated,Semi-closed,9/25/18,no,n/a,n/a,no,n/a
